ID_REF	VALUE
syc0946-m_at	38.18917462
syc0947-m_at	1874.301589
syc0948-m_at	573.9225083
syc0949-h_at	850.198805
syc0950-m_at	68.86111268
syc0951-m_at	275.5446514
syc0952-m_at	296.2671143
syc0953-h_at	692.076672
syc0954-h_at	2253.925249
syc0955-h_at	1208.846802
syc0956-h_at	407.9713998
syc0957-m_at	2026.325407
syc0958-h_at	120.655804
syc0959-m_at	373.6285292
syc0960-m_at	440.6251586
syc0961-m_at	283.1092077
syc0962-m_at	1950.226974
syc0963-m_at	205.4031977
syc0964-m_at	229.6098291
syc0965-h_at	227.8235859
syc0966-h_at	1349.597008
syc0967-h_at	247.2132882
syc0968-m_at	252.7747123
syc0969-h_at	202.2507101
syc0970-h_at	702.8866513
syc0971-m_at	230.4226835
syc0972-m_at	703.056322
syc0973-h_at	1176.424963
syc0974-m_at	577.2676179
syc0975-h_at	62.75325599
syc0976-h_at	1059.579503
syc0977-m_at	239.4777831
syc0978-h_at	361.7272569
syc0979-h_at	7904.822093
syc0980-h_at	157.7091437
syc0981-h_at	903.7356118
syc0982-m_at	535.5186516
syc0983-m_at	75.21970171
syc0984-h_at	314.1803425
syc0985-h_at	397.5216883
syc0986-h_at	515.242523
syc0987-m_at	137.6077744
syc0988-h_at	683.8276331
syc0989-h_at	430.5026078
syc0990-h_at	357.5172374
syc0991-h_at	62.03815036
syc0992-h_at	2917.507554
syc0993-h_at	2911.749102
syc0994-h_at	7235.719411
syc0995-m_at	9901.231581
syc0996-m_at	353.2745171
syc0997-m_at	139.5645189
syc0998-m_at	115.6572228
syc0999-h_at	654.2657118
syc1000-h_at	137.8176313
syc1001-h_at	352.6801677
syc1002-m_at	344.1154791
syc1003-m_at	141.2757584
syc1004-h_at	507.9079689
syc1005-m_at	225.6676145
syc1006-m_at	103.8717344
syc1007-m_at	416.8644552
syc1008-h_at	96.49418702
syc1009-h_at	361.0071734
syc1010-h_at	184.0052746
syc1011-h_at	458.9745109
syc1012-m_at	120.6252905
syc1013-m_at	1684.131217
syc1014-m_at	414.505886
syc1015-m_at	1281.28981
syc1016-m_at	343.216144
syc1017-m_at	987.8458771
syc1018-m_at	979.5083282
syc1019-m_at	171.2896532
syc1020-h_at	208.6850029
syc1021-h_at	425.3707636
syc1022-h_at	1824.213793
syc1023-h_at	1372.048847
syc1024-m_at	4284.939939
syc1025-m_at	751.2236994
syc1026-m_at	286.2748987
syc1027-m_at	84.14074326
syc1028-m_at	296.787468
syc1029-m_at	164.4365027
syc1030-m_at	529.0786871
syc1031-h_at	191.1346179
syc1032-m_at	661.1870013
syc1033-m_at	613.1629973
syc1034-m_at	1255.464093
syc1035-m_at	402.0747355
syc1036-h_at	162.5398742
syc1037-m_at	207.5818347
syc1038-h_at	348.9761192
syc1039-m_at	463.684172
syc1040-h_at	845.2876108
syc1041-m_at	738.874379
syc1042-h_at	244.1137501
syc1043-h_at	471.6650618
syc1044-m_at	597.4517492
syc1045-m_at	1168.150833
syc1046-m_at	1137.251982
syc1047-h_at	689.4520797
syc1048-h_at	567.9982866
syc1049-m_at	732.9767086
syc1050-m_at	301.8592071
syc1051-m_at	1749.347363
syc1052-h_at	130.0001046
syc1053-m_at	5967.191057
syc1054-h_at	1111.581478
syc1055-h_at	398.2235461
syc1056-h_at	364.8761816
syc1057-h_at	1039.020355
syc1059-m_at	1557.754835
syc1060-m_at	1626.593605
syc1061-m_at	561.3341528
syc1062-h_at	449.7947139
syc1063-m_at	577.0609153
syc1064-m_at	2233.179604
syc1065-m_at	466.3160165
syc1066-m_at	339.5171911
syc1067-m_at	468.6952046
syc1068-m_at	51.20239352
syc1069-m_at	292.6268727
syc1070-m_at	376.1945792
syc1071-h_at	321.8191002
syc1072-h_at	2657.828907
syc1073-h_at	272.6261885
syc1074-m_at	79.77682352
syc1075-h_at	272.3709833
syc1076-m_at	5664.084021
syc1077-h_at	231.6060518
syc1078-m_at	2168.616458
syc1079-m_at	551.1272254
syc1080-m_at	1898.020739
syc1081-m_at	316.9483259
syc1082-m_at	4298.180685
syc1083-m_at	242.8551927
syc1084-m_at	1316.170073
syc1085-m_at	773.838538
syc1086-h_at	5958.617565
syc1087-h_at	361.3370774
syc1088-m_at	222.2987452
syc1089-m_at	737.5249113
syc1090-h_at	185.7128931
syc1091-h_at	57.3397055
syc1092-h_at	255.0213225
syc1093-h_at	305.2733205
syc1094-h_at	950.298449
syc1095-h_at	250.1913743
syc1096-h_at	225.3972324
syc1097-h_at	1460.732369
syc1098-m_at	5304.984388
syc1099-m_at	275.6444377
syc1100-m_at	446.0698171
syc1101-m_at	197.3764301
syc1102-m_at	845.7502448
syc1103-h_at	11508.77853
syc1104-m_at	1705.645418
syc1105-h_at	1163.047923
syc1106-m_at	1132.815601
syc1108-m_at	474.4587188
syc1109-m_at	434.0467134
syc1111-h_at	5785.868294
syc1112-h_at	3224.888618
syc1113-h_at	7665.752433
syc1114-m_at	1665.929669
syc1115-h_at	199.5239732
syc1116-m_at	1394.207598
syc1117-m_at	1127.072284
syc1118-m_at	497.3955139
syc1119-m_at	292.4523302
syc1120-h_at	158.7069397
syc1121-m_at	2945.63909
syc1122-h_at	271.1828029
syc1123-h_at	148.3424432
syc1124-m_at	448.6033962
syc1125-m_at	344.8927225
syc1126-m_at	1093.631307
syc1127-m_at	477.4367513
syc1128-m_at	881.2486467
syc1129-h_at	1542.5765
syc1130-h_at	175.2448721
syc1131-h_at	643.137103
syc1132-h_at	1035.513542
syc1133-m_at	442.4743401
syc1134-h_at	154.3173541
syc1135-m_at	114.8622328
syc1136-m_at	1778.313805
syc1137-m_at	174.047866
syc1138-m_at	283.4625467
syc1139-h_at	223.0084264
syc1140-h_at	631.3807221
syc1141-m_at	4247.721195
syc1142-m_at	180.6786539
syc1143-m_at	1941.295987
syc1144-m_at	5718.870179
syc1145-m_at	1753.054266
syc1146-h_at	838.4262878
syc1147-h_at	902.1695124
syc1148-h_at	893.6922871
syc1149-m_at	1159.355463
syc1150-m_at	265.7726256
syc1151-m_at	301.5746483
syc1152-m_at	261.3769971
syc1153-h_at	175.3759695
syc1154-h_at	169.7254521
syc1155-h_at	589.5049724
syc1156-h_at	775.1624879
syc1157-h_at	101.927926
syc1158-m_at	328.3641778
syc1159-h_at	186.561254
syc1160-h_at	309.1139075
syc1161-h_at	136.9483346
syc1162-h_at	347.6110842
syc1163-h_at	1224.82832
syc1164-h_at	3401.181534
syc1165-m_at	474.9521764
syc1166-h_at	106.0634772
syc1167-m_at	118.1159569
syc1168-m_at	410.9305127
syc1169-m_at	1433.201843
syc1170-m_at	895.9033065
syc1171-m_at	73.92324429
syc1172-h_at	429.0748591
syc1173-m_at	986.8828104
syc1174-h_at	319.5574217
syc1175-h_at	251.8815116
syc1176-m_at	952.325676
syc1177-m_at	1339.014014
syc1178-h_at	4840.826504
syc1179-h_at	390.2059491
syc1180-m_at	110.0526579
syc1181-m_at	858.6461293
syc1182-h_at	2792.132386
syc1183-h_at	260.8904343
syc1184-h_at	128.2777006
syc1185-h_at	273.006543
syc1186-h_at	217.1157203
syc1187-h_at	1260.14158
syc1188-h_at	2620.947215
syc1189-h_at	5075.847053
syc1190-h_at	4420.658023
syc1191-h_at	5757.223074
syc1192-h_at	6191.07918
syc1193-h_at	5045.330988
syc1194-h_at	8549.810181
syc1195-h_at	12450.16936
syc1196-h_at	517.7002434
syc1197-m_at	8606.049567
syc1198-m_at	11666.6818
syc1199-m_at	11744.29645
syc1200-m_at	6280.02735
syc1201-m_at	439.2325314
syc1202-m_at	875.3983632
syc1203-m_at	387.0788516
syc1204-m_at	4585.974448
syc1205-h_at	166.6316384
syc1206-h_at	171.5442112
syc1207-h_at	803.9131415
syc1208-h_at	546.74469
syc1209-m_at	3095.879322
syc1210-m_at	1313.777938
syc1211-m_at	166.356036
syc1212-h_at	834.7142055
syc1213-m_at	292.5800019
syc1214-m_at	229.7626011
syc1215-m_at	209.4314908
syc1216-m_at	1405.38405
syc1217-m_at	1102.750411
syc1218-m_at	487.5358145
syc1219-m_at	62.82878517
syc1220-h_at	1584.091555
syc1221-h_at	69.1838357
syc1222-m_at	93.68984249
syc1223-h_at	1344.022456
syc1224-m_at	1019.90282
syc1225-m_at	369.7427461
syc1226-m_at	210.0893398
syc1227-h_at	2838.535254
syc1228-h_at	663.6201668
syc1229-h_at	1924.968959
syc1230-h_at	7979.265764
syc1231-m_at	680.058309
syc1232-h_at	183.2874062
syc1233-h_at	1080.306354
syc1234-h_at	251.1649252
syc1235-h_at	1091.918774
syc1236-m_at	358.3503782
syc1237-h_at	128.659037
syc1238-h_at	521.4988185
syc1239-h_at	1962.178263
syc1240-h_at	1854.01338
syc1241-m_at	60.55878321
syc1242-h_at	8.294639595
syc1243-m_at	2817.92475
syc1244-m_at	441.6084074
syc1245-m_at	136.2954276
syc1246-h_at	137.6354356
syc1247-h_at	68.42374368
syc1248-m_at	144.3139878
syc1249-m_at	402.281681
syc1250-h_at	187.5776447
syc1251-h_at	164.8354255
syc1252-h_at	139.0875915
syc1253-h_at	299.3031951
syc1254-h_at	134.3009838
syc1255-h_at	435.2772365
syc1256-m_at	272.5551771
syc1257-m_at	148.4872058
syc1258-h_at	869.085854
syc1259-m_at	808.1163112
syc1260-m_at	320.6129243
syc1261-h_at	271.6677038
syc1262-h_at	475.1836462
syc1263-h_at	1095.811506
syc1264-m_at	180.0588799
syc1265-m_at	4349.515825
syc1266-h_at	1934.246387
syc1267-h_at	193.3587003
syc1268-m_at	317.1923832
syc1269-h_at	351.9055798
syc1270-m_at	473.7021378
syc1271-h_at	926.388382
syc1272-m_at	1401.872818
syc1273-m_at	4799.19252
syc1274-h_at	94.62010461
syc1275-h_at	159.8323217
syc1276-h_at	315.0210213
syc1277-h_at	208.519934
syc1279-h_at	327.6508884
syc1280-h_at	587.5224788
syc1281-m_at	1281.52437
syc1282-m_at	1516.647761
syc1283-m_at	2096.501325
syc1284-m_at	810.3207322
syc1285-h_at	391.8370953
syc1286-m_at	5798.462479
syc1287-m_at	950.9908722
syc1288-m_at	446.2334993
syc1289-m_at	256.6268624
syc1290-h_at	1022.506915
syc1291-h_at	427.435446
syc1292-m_at	236.1881455
syc1293-m_at	391.3244495
syc1294-m_at	416.5362233
syc1295-m_at	133.035588
syc1296-m_at	158.2070224
syc1297-h_at	678.0635575
syc1298-h_at	345.4353517
syc1299-h_at	842.4065849
syc1300-h_at	3165.671271
syc1301-h_at	5458.946926
syc1302-m_at	1638.978863
syc1303-h_at	162.4216747
syc1304-h_at	248.4947693
syc1305-m_at	409.8121001
syc1306-m_at	247.8165404
syc1307-m_at	278.2328361
syc1308-h_at	658.2785065
syc1309-m_at	212.1036972
syc1310-m_at	2774.284192
syc1311-h_at	436.0656832
syc1312-m_at	164.6162539
syc1313-h_at	391.0131893
syc1314-h_at	168.8129555
syc1315-h_at	230.1451925
syc1316-m_at	147.747019
syc1317-h_at	112.0963672
syc1318-h_at	87.40106367
syc1319-h_at	74.06628087
syc1320-m_at	229.083818
syc1321-m_at	141.9084049
syc1322-m_at	992.1320934
syc1323-m_at	1061.663315
syc1324-m_at	1007.503719
syc1325-m_at	814.1283211
syc1326-m_at	742.3298552
syc1327-m_at	485.6265284
syc1328-m_at	247.1121241
syc1329-h_at	634.903628
syc1330-m_at	201.6855156
syc1331-m_at	521.1365367
syc1332-m_at	1053.941383
syc1333-h_at	574.2527465
syc1334-m_at	122.5706571
syc1335-m_at	1806.463656
syc1336-h_at	69.8952819
syc1337-m_at	268.1727922
syc1338-h_at	118.1888118
syc1339-h_at	85.5267457
syc1340-h_at	139.7616346
syc1341-m_at	47.41067301
syc1342-m_at	486.2645185
syc1343-m_at	146.2885183
syc1344-h_at	70.1534716
syc1345-m_at	246.4528629
syc1346-m_at	153.4949199
syc1347-h_at	550.4513185
syc1348-h_at	92.89274974
syc1349-m_at	137.0841327
syc1350-h_at	630.6262158
syc1351-h_at	838.2111507
syc1352-h_at	1476.958647
syc1353-h_at	542.379356
syc1354-h_at	530.799189
syc1355-h_at	904.44011
syc1356-h_at	221.6362092
syc1357-h_at	421.8411073
syc1358-h_at	685.3929694
syc1359-h_at	188.7764663
syc1360-m_at	132.876366
syc1361-m_at	2320.129309
syc1362-m_at	2792.746938
syc1363-m_at	1599.066524
syc1364-h_at	270.4627509
syc1365-m_at	2030.667918
syc1366-m_at	624.1284677
syc1367-h_at	250.7739734
syc1368-m_at	264.3820707
syc1369-m_at	223.3005155
syc1370-h_at	234.8604708
syc1371-m_at	293.8937875
syc1372-h_at	371.0575813
syc1373-m_at	197.5552691
syc1374-h_at	270.5398999
syc1375-m_at	1284.528879
syc1376-m_at	1385.708892
syc1377-m_at	669.7827797
syc1378-m_at	489.6518232
syc1379-h_at	1881.079974
syc1380-h_at	1829.44103
syc1381-h_at	1222.287132
syc1382-m_at	239.5542768
syc1383-m_at	164.1421682
syc1384-h_at	228.6011435
syc1385-h_at	334.6576708
syc1386-m_at	111.9638691
syc1387-m_at	204.8475314
syc1388-h_at	192.264413
syc1389-h_at	344.5746593
syc1390-h_at	594.0592688
syc1391-m_at	1169.486677
syc1392-m_at	1026.00018
syc1393-m_at	155.7589091
syc1394-m_at	65.86223469
syc1395-m_at	72.61020546
syc1396-m_at	97.36024641
syc1397-m_at	114.5657924
syc1398-h_at	175.0561294
syc1399-h_at	1111.266546
syc1400-h_at	68.14368252
syc1401-h_at	208.02851
syc1402-m_at	47.3503191
syc1403-h_at	1483.691856
syc1404-h_at	219.453564
syc1405-h_at	135.1141542
syc1406-h_at	728.1812913
syc1407-h_at	1141.151323
syc1408-h_at	237.617921
syc1409-m_at	212.4988117
syc1410-m_at	116.5593608
syc1411-m_at	126.2522122
syc1413-m_at	259.785744
syc1414-m_at	105.2350618
syc1415-h_at	341.3277174
syc1416-h_at	1228.148419
syc1417-m_at	337.5726935
syc1418-h_at	263.555299
syc1419-m_at	1232.226882
syc1420-m_at	102.88798
syc1421-m_at	1365.125553
syc1422-m_at	4963.992786
syc1423-h_at	64.05242009
syc1424-h_at	79.26703541
syc1425-m_at	1134.347786
syc1426-m_at	173.0402856
syc1427-h_at	529.7757482
syc1428-m_at	491.3946386
syc1429-h_at	304.2940745
syc1430-m_at	577.9079258
syc1431-m_at	399.2504619
syc1432-m_at	79.98063528
syc1433-h_at	490.7687121
syc1434-h_at	500.6519345
syc1435-h_at	454.68393
syc1436-m_at	1113.471281
syc1437-m_at	410.2829714
syc1438-m_at	1093.332867
syc1439-m_at	486.8196909
syc1440-h_at	166.8759496
syc1441-h_at	270.6957775
syc1442-h_at	1206.323841
syc1443-m_at	66.03879784
syc1444-m_at	1107.999054
syc1445-m_at	350.1470659
syc1446-m_at	299.3133678
syc1447-m_at	75.20036951
syc1448-m_at	176.8741942
syc1449-m_at	209.4324053
syc1450-m_at	129.2284998
syc1451-m_at	2401.650213
syc1452-m_at	33.16768698
syc1453-m_at	469.6250657
syc1454-m_at	98.34872114
syc1455-m_at	199.2414422
syc1456-m_at	102.6833362
syc1457-m_at	171.9560398
syc1458-m_at	405.2138957
syc1459-m_at	235.0151301
syc1460-m_at	613.0909892
syc1461-m_at	320.2662852
syc1462-h_at	391.111403
syc1463-m_s_at	6100.047972
syc1465-h_at	280.1451606
syc1466-h_at	910.8919653
syc1467-h_at	80.59771686
syc1468-h_at	122.1560343
syc1469-m_at	143.0460174
syc1470-m_at	3450.73941
syc1471-h_at	254.330652
syc1472-h_at	220.1120632
syc1473-h_at	892.8351544
syc1474-h_at	183.3573629
syc1475-h_at	234.2793596
syc1476-m_at	85.30557927
syc1477-m_at	254.4916863
syc1478-m_at	132.8642983
syc1480-h_at	155.1212523
syc1481-h_at	191.8806039
syc1482-h_at	35.98286809
syc1483-h_at	76.13800079
syc1484-h_at	94.37892036
syc1485-m_at	274.9545336
syc1486-h_at	192.3371968
syc1487-m_at	203.6548936
syc1488-m_at	522.6470514
syc1489-m_at	422.6989553
syc1490-m_at	117.9562097
syc1491-h_at	84.94653063
syc1492-h_at	574.5513504
syc1493-m_at	324.6682361
syc1494-m_at	70.33931022
syc1495-h_at	157.9523927
syc1496-m_at	72.72396074
syc1497-m_at	705.3967795
syc1498-h_at	375.6673685
syc1499-m_at	3419.548164
syc1500-m_at	1191.623237
syc1501-m_at	417.6099292
syc1502-h_at	596.6717736
syc1503-m_at	993.5461561
syc1504-m_at	495.7422062
syc1505-m_at	171.9435456
syc1506-m_at	335.1762766
syc1507-h_at	1079.238821
syc1508-h_at	728.2870847
syc1509-h_at	229.0696756
syc1510-h_at	850.812363
syc1511-m_at	186.0902509
syc1512-h_at	737.7225384
syc1513-m_at	187.0740793
syc1514-m_at	213.5927249
syc1515-h_at	2395.687101
syc1516-h_at	1611.91585
syc1517-m_at	105.5225175
syc1518-m_at	674.7405538
syc1519-m_at	1357.038687
syc1520-h_at	221.3833325
syc1521-h_at	415.2573248
syc1522-h_at	633.2354512
syc1523-m_at	400.3636919
syc1524-m_at	272.4707971
syc1525-m_at	185.9403017
syc1526-m_at	131.0875278
syc1527-h_at	222.5084676
syc1528-h_at	1365.402459
syc1529-h_at	386.6930805
syc1530-h_at	799.3060529
syc1531-h_at	4326.235633
syc1532-m_at	276.8982768
syc1533-h_at	173.3137267
syc1534-h_at	216.1751127
syc1535-h_at	818.0851756
syc1536-m_at	421.6605144
syc1537-m_at	117.7348374
syc1538-h_at	92.86285088
syc1539-m_at	71.31163248
syc1540-h_at	242.3611024
syc1541-h_at	1464.884623
syc1542-h_at	189.5588131
syc1543-h_at	435.698819
syc1544-m_at	626.8811146
syc1545-m_at	234.4173541
syc1546-m_at	917.2704788
syc1547-m_at	281.8960854
syc1548-m_at	397.470844
syc1549-h_at	87.60374893
syc1550-m_at	207.7355729
syc1551-m_at	133.5771355
syc1552-m_at	245.2465537
syc1553-h_at	189.547923
syc1554-m_at	408.3626949
syc1555-m_at	283.131045
syc1556-m_at	115.4882197
syc1557-h_at	30.47697013
syc1558-h_at	1246.083025
syc1559-m_at	2430.57509
syc1560-m_at	1621.646775
syc1561-h_at	153.2827125
syc1562-h_at	291.0418556
syc1563-m_at	3256.802633
syc1564-h_at	119.2104246
syc1565-m_at	1124.006408
syc1566-h_at	62.70574705
syc1567-m_at	284.1903324
syc1568-m_at	225.2130617
syc1569-m_at	189.9615451
syc1570-m_at	447.4453107
syc1571-m_at	170.3327902
syc1572-m_at	126.870121
syc1573-m_at	78.67919209
syc1574-m_at	116.4391736
syc1575-h_at	157.5433894
syc1576-h_at	449.8516944
syc1577-h_at	962.0727591
syc1578-h_at	377.7867233
syc1579-h_at	456.4253064
syc1580-m_at	123.1594642
syc1581-m_at	359.8251513
syc1582-m_at	183.4124085
syc1583-h_at	5154.165226
syc1584-m_at	253.0607476
syc1585-m_at	403.4212017
syc1586-m_at	2360.651728
syc1587-m_at	1414.873117
syc1588-m_at	422.0524341
syc1589-h_at	233.1986948
syc1590-m_at	295.7900777
syc1591-h_at	494.0002941
syc1592-m_at	395.7519229
syc1593-h_at	3128.509297
syc1594-h_at	4711.630061
syc1595-h_at	116.6397115
syc1596-h_at	59.51676384
syc1597-h_at	1408.15034
syc1598-h_at	2048.483973
syc1599-h_at	1661.191225
syc1600-m_at	354.8392862
syc1601-m_at	352.4972396
syc1602-m_at	209.7496922
syc1603-m_at	1433.579579
syc1604-m_at	604.3796004
syc1605-m_at	145.5665867
syc1606-h_at	568.6891851
syc1607-h_at	545.031666
syc1608-m_at	711.8428893
syc1609-m_at	180.7256232
syc1610-h_at	1756.154103
syc1611-h_at	371.619042
syc1612-h_at	241.8232245
syc1613-m_at	2068.780305
syc1614-m_at	1158.289527
syc1615-h_at	24.14398319
syc1616-m_at	215.4252507
syc1617-m_at	1997.396472
syc1618-m_at	100.0607346
syc1619-h_at	2442.343803
syc1620-m_at	769.3144978
syc1621-m_at	925.3995987
syc1622-m_at	603.8287423
syc1623-m_at	3314.748482
syc1624-m_at	603.9467749
syc1625-m_at	175.5311637
syc1626-m_at	125.9349332
syc1627-m_at	77.056099
syc1628-m_at	65.77474935
syc1629-h_at	951.6781014
syc1630-m_at	121.3007736
syc1631-h_at	82.47035626
syc1632-h_at	680.4539581
syc1633-h_at	1673.109356
syc1634-m_at	636.5719864
syc1635-m_at	392.3272648
syc1636-m_at	4603.408277
syc1637-m_at	3367.593128
syc1638-m_at	322.8737874
syc1639-m_at	385.4736919
syc1640-m_at	577.5284681
syc1641-h_at	1041.48415
syc1642-h_at	331.4456432
syc1643-h_at	553.2104543
syc1644-h_at	1055.291732
syc1645-h_at	478.8718977
syc1646-h_at	870.3419989
syc1647-h_at	639.7449605
syc1648-h_at	1384.924921
syc1649-h_at	3574.425653
syc1650-m_at	256.3196662
syc1651-h_at	121.4740054
syc1652-m_at	1614.53952
syc1653-m_at	319.422977
syc1654-m_at	2015.763752
syc1655-m_at	80.84420962
syc1656-m_at	209.9977622
syc1657-m_at	607.8294554
syc1658-h_at	571.6570667
syc1659-h_at	175.230233
syc1660-h_at	762.2148335
syc1661-h_at	577.4436238
syc1662-h_at	631.7457138
syc1663-m_at	1259.619422
syc1664-m_at	708.0681887
syc1665-m_at	912.0187966
syc1666-m_at	1510.699022
syc1667-m_at	1163.517275
syc1668-m_at	2754.010762
syc1669-m_at	2842.065864
syc1670-h_at	5953.516549
syc1671-h_at	388.4738926
syc1672-h_at	330.5626099
syc1673-m_at	2695.850197
syc1674-m_at	171.9732545
syc1675-m_at	660.8383783
syc1676-m_at	1598.110159
syc1677-m_at	921.1508549
syc1678-m_at	944.8063358
syc1679-m_at	2601.976766
syc1680-h_at	3161.008604
syc1681-m_at	515.9588463
syc1682-m_at	728.0957082
syc1683-m_at	335.3426197
syc1684-h_at	135.673708
syc1685-h_at	1288.010299
syc1686-h_at	138.536257
syc1687-h_at	151.583397
syc1688-m_at	233.9406576
syc1689-m_at	124.0511172
syc1690-m_at	594.3680636
syc1691-m_at	357.8990272
syc1692-h_at	341.9177839
syc1693-m_at	1470.732384
syc1694-m_at	417.2143321
syc1695-m_at	1540.852247
syc1696-m_at	448.8046472
syc1697-m_at	1583.480803
syc1698-m_at	152.4327198
syc1699-h_at	586.751952
syc1700-h_at	94.26324722
syc1701-m_at	60.75992836
syc1702-m_at	273.1393734
syc1703-m_at	109.7562479
syc1704-m_at	258.0184424
syc1705-m_at	312.1638472
syc1706-m_at	143.7086806
syc1707-h_at	165.222947
syc1708-h_at	312.7918672
syc1709-m_at	8417.420227
syc1710-m_at	1199.371379
syc1711-h_at	178.82129
syc1712-h_at	311.7831823
syc1713-m_at	88.35014126
syc1714-h_at	188.4514311
syc1715-h_at	923.2947776
syc1716-h_at	211.4191824
syc1717-m_at	547.2528725
syc1718-m_at	507.8864719
syc1719-m_at	1002.10904
syc1720-m_at	155.703304
syc1721-m_at	2279.502139
syc1722-m_at	1235.732025
syc1723-m_at	943.068113
syc1724-m_at	155.5487444
syc1725-h_at	432.1507313
syc1726-h_at	224.177772
syc1727-h_at	61.99986441
syc1728-h_at	80.55406312
syc1729-m_at	343.5165664
syc1731-m_at	480.9525448
syc1732-m_at	189.2469052
syc1733-h_at	110.5309751
syc1734-h_at	144.4180259
syc1735-h_at	256.8963717
syc1736-h_at	584.9832065
syc1737-m_at	30.55108209
syc1738-h_at	181.8225041
syc1739-m_at	1116.78939
syc1740-h_at	106.2760716
syc1741-h_at	1768.278462
syc1742-h_at	295.0555832
syc1743-h_at	351.7732517
syc1744-h_at	472.5247209
syc1745-h_at	372.6442447
syc1746-m_at	83.34384877
syc1747-m_at	108.0656444
syc1748-m_at	155.7944271
syc1749-h_at	868.6055205
syc1750-h_at	1263.445603
syc1751-m_at	296.9885051
syc1752-h_at	645.5888006
syc1753-m_at	153.9958504
syc1754-m_at	259.8503119
syc1755-h_at	416.7017208
syc1756-h_at	383.5557057
syc1757-h_at	618.4771076
syc1758-h_at	1522.371412
syc1759-h_at	1163.087347
syc1760-m_at	142.3662005
syc1761-m_at	120.8519544
syc1762-m_at	519.4040398
syc1763-m_at	1387.063625
syc1764-h_at	80.5894101
syc1765-m_at	4050.490548
syc1766-h_at	162.8640057
syc1767-m_at	313.3855061
syc1768-h_at	1870.57544
syc1770-h_at	455.8774065
syc1771-m_at	524.7529414
syc1772-h_at	817.2534529
syc1773-m_at	5336.824634
syc1774-h_at	765.211145
syc1775-m_at	11534.69956
syc1776-m_at	10137.0061
syc1777-h_at	231.5365987
syc1778-h_at	483.045763
syc1779-h_at	524.0805591
syc1780-h_at	1379.365973
syc1781-m_at	378.1613131
syc1782-m_at	1161.190906
syc1783-m_at	1058.121141
syc1784-m_at	967.6926749
syc1785-h_at	6431.513116
syc1786-h_at	9632.459452
syc1787-m_at	579.4715258
syc1788-m_at	225.8623899
syc1789-h_at	234.0316188
syc1790-m_at	227.9347989
syc1791-h_at	834.470446
syc1792-m_at	319.0304986
syc1793-h_at	431.7418459
syc1794-h_at	1064.26633
syc1795-h_at	1126.968568
syc1796-h_at	1832.010845
syc1797-h_at	233.541516
syc1798-h_at	90.49999082
syc1799-h_at	151.0249045
syc1800-m_at	570.1245919
syc1801-h_at	2957.258861
syc1802-h_at	5497.485808
syc1803-m_at	9050.305226
syc1804-m_at	7141.951573
syc1805-h_at	195.6869716
syc1806-m_at	832.1386152
syc1807-m_at	225.6650102
syc1808-m_at	3522.018161
syc1809-h_at	422.0969198
syc1810-h_at	1851.201999
syc1811-h_at	326.0481818
syc1812-h_at	310.3583062
syc1813-h_at	310.4505042
syc1814-m_at	461.2931005
syc1815-h_at	1911.076055
syc1816-h_at	4705.699854
syc1817-h_at	134.5535505
syc1818-m_at	2012.901653
syc1819-m_at	122.4452443
syc1820-h_at	188.5968587
syc1821-h_at	230.9974893
syc1822-h_at	170.8416154
syc1823-h_at	429.5707975
syc1824-m_at	216.2871928
syc1825-m_at	439.0907804
syc1826-m_at	791.7259715
syc1827-m_at	401.3052861
syc1828-m_at	240.1636858
syc1829-m_at	54.22756168
syc1830-m_at	363.4825957
syc1831-m_at	201.0453384
syc1832-h_at	80.48312085
syc1833-m_at	308.1818544
syc1834-h_at	1315.041181
syc1835-m_at	790.8853597
syc1836-h_at	313.8934116
syc1837-h_at	195.0928454
syc1838-m_at	185.6945894
syc1839-m_at	86.77480414
syc1840-h_at	570.0864903
syc1841-h_at	172.6258219
syc1842-m_at	111.3377411
syc1843-m_at	446.7157659
syc1844-m_at	169.8735467
syc1845-m_at	183.4251868
syc1846-m_at	108.8129417
syc1847-m_at	192.1170506
syc1848-h_at	636.6288781
syc1849-m_at	1517.132116
syc1850-m_at	364.3779442
syc1851-m_at	737.0025622
syc1852-m_at	484.6906151
syc1853-m_at	427.6825943
syc1854-h_at	592.0218803
syc1855-h_at	1057.065006
syc1856-m_at	1695.251701
syc1857-m_at	235.0684063
syc1858-h_at	5241.880952
syc1859-m_at	241.3991039
syc1860-m_at	688.0061485
syc1861-m_at	852.2238215
syc1862-m_at	187.210763
syc1863-m_at	98.22286183
syc1864-m_at	4995.274068
syc1865-m_at	6557.922357
syc1866-h_at	136.6007722
syc1867-h_at	209.4062669
syc1868-m_at	5802.391208
syc1869-m_at	3482.705084
syc1870-m_at	446.7928821
syc1871-m_at	119.7168586
syc1872-h_at	281.2516083
syc1873-h_at	781.9212686
syc1874-m_at	420.6440007
syc1875-m_at	109.1869419
syc1876-m_at	84.73412635
syc1877-m_at	222.3463178
syc1878-h_at	614.4245484
syc1879-h_at	1832.455712
syc1880-m_at	4311.239129
syc1881-m_at	5200.488283
syc1882-m_at	5099.379482
syc1883-m_at	4746.338715
syc1884-m_at	5324.560404
syc1885-m_at	5466.378914
syc1886-m_at	4266.409841
syc1887-m_at	7440.415269
syc1888-m_at	6627.889181
syc1889-m_at	4614.307243
syc1890-m_at	5388.851894
syc1891-m_at	5251.766109
